Pearson_cc	cycle_cover	cycle_abundance	P-value
0.983020160572	1 3 4 5 6 7 	(1, 6, 4, 1, 3, 9)	2.02849811657e-21
0.983003517434	1 3 4 5 6 7 	(1, 4, 3, 1, 2, 8)	2.05530431536e-21
0.983003517434	2 3 4 6 7 	(1, 4, 4, 2, 9)	2.05530431536e-21
0.982918844964	1 3 4 5 6 7 	(1, 6, 4, 1, 2, 9)	2.19682766298e-21
0.982880675037	1 3 4 5 6 7 	(1, 3, 2, 1, 3, 7)	2.26352718726e-21
0.982880675037	2 3 4 6 7 	(1, 3, 3, 3, 8)	2.26352718726e-21
0.982846824772	1 3 4 5 6 7 	(1, 4, 3, 2, 3, 7)	2.32424022577e-21
0.982846824772	2 3 4 5 6 7 	(1, 4, 4, 1, 3, 8)	2.32424022577e-21
0.982822789095	1 3 4 5 6 7 	(1, 5, 3, 1, 5, 9)	2.36826055833e-21
0.982687908711	1 3 4 5 6 7 	(1, 5, 2, 2, 3, 8)	2.62992867493e-21
0.982687908711	2 3 4 5 6 7 	(1, 5, 3, 1, 3, 9)	2.62992867493e-21
0.982681369362	2 3 4 5 6 7 	(1, 5, 4, 1, 4, 9)	2.64327007321e-21
